signup_month,last_active,close_month,reason_code,tenure_months,channel,region,age_band,promo,first_account_tier,last_account_tier,max_fee,total_revenue,churned
2022-02,2023-12,2024-01,Unknown,23,Online,Midlands,45-54,False,Classic,Silver,11,165,True
2022-02,2024-12,,,35,Branch,South East,25-34,True,Classic,Gold,18,487,False
2022-02,2023-02,2023-03,Unknown,13,Outbound,North,45-54,False,Gold,Gold,18,234,True
2022-02,2024-12,,,35,Comparison Site,South East,25-34,True,Classic,Classic,0,0,False
2022-02,2024-01,,Unknown,24,Referral,Scotland,65+,False,Gold,Silver,18,334,True
2022-02,2022-04,,Unknown,3,Referral,London,45-54,True,Gold,Gold,0,0,True
2022-02,2023-12,,Unknown,23,Comparison Site,South East,25-34,True,Classic,Classic,11,55,True
2022-02,2024-12,,,35,Branch,North,45-54,False,Silver,Silver,28,580,False
2022-02,2024-12,,,35,Branch,North,45-54,True,Gold,Gold,18,424,False
2022-02,2024-12,,,35,Comparison Site,Midlands,35-44,True,Classic,Classic,0,0,False
2022-02,2024-12,,,35,Outbound,North,25-34,False,Silver,Platinum,28,693,False
2022-02,2022-12,2023-01,Unknown,11,Outbound,South East,25-34,False,Silver,Silver,11,121,True
2022-02,2023-02,2023-03,Unknown,13,Branch,South East,25-34,False,Platinum,Gold,28,244,True
2022-02,2022-04,,Unknown,3,Comparison Site,London,25-34,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,Midlands,25-34,False,Silver,Classic,11,198,False
2022-02,2024-12,,,35,Outbound,London,45-54,False,Gold,Gold,28,650,False
2022-02,2024-03,2024-04,Unknown,26,Online,South East,35-44,False,Platinum,Platinum,28,728,True
2022-02,2024-12,,,35,Comparison Site,South East,35-44,True,Silver,Gold,28,682,False
2022-02,2024-12,,,35,Branch,South East,35-44,False,Gold,Platinum,28,780,False
2022-02,2022-05,,Unknown,4,Comparison Site,Midlands,45-54,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Referral,South East,35-44,False,Gold,Platinum,28,930,False
2022-02,2024-12,,,35,Comparison Site,North,55-64,True,Classic,Gold,18,333,False
2022-02,2023-08,,Unknown,19,Referral,London,55-64,False,Silver,Classic,11,99,True
2022-02,2024-12,,,35,Branch,London,35-44,False,Silver,Gold,28,683,False
2022-02,2024-05,2024-06,Unknown,28,Online,North,55-64,False,Gold,Gold,18,504,True
2022-02,2024-12,,,35,Comparison Site,South East,25-34,False,Classic,Gold,18,497,False
2022-02,2024-02,,Unknown,25,Outbound,South East,25-34,True,Classic,Classic,0,0,True
2022-02,2023-06,2023-07,Unknown,17,Online,South East,25-34,False,Classic,Gold,18,204,True
2022-02,2022-09,,Unknown,8,Comparison Site,North,25-34,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Branch,London,35-44,False,Platinum,Gold,28,820,False
2022-02,2022-11,,Unknown,10,Comparison Site,London,35-44,True,Silver,Silver,11,44,True
2022-02,2022-07,2022-08,Unknown,6,Referral,London,35-44,True,Silver,Gold,0,0,True
2022-02,2024-12,,,35,Referral,Scotland,55-64,True,Gold,Gold,28,692,False
2022-02,2024-12,,,35,Branch,London,25-34,False,Classic,Gold,18,563,False
2022-02,2022-08,2022-09,Unknown,7,Comparison Site,Midlands,18-24,True,Classic,Classic,0,0,True
2022-02,2022-04,,Unknown,3,Comparison Site,Wales & NI,18-24,False,Classic,Classic,0,0,True
2022-02,2022-08,,Unknown,7,Outbound,London,25-34,True,Classic,Classic,0,0,True
2022-02,2022-02,,Unknown,1,Referral,Midlands,45-54,False,Classic,Classic,0,0,True
2022-02,2022-06,2022-07,Unknown,5,Comparison Site,London,65+,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Online,South East,45-54,False,Silver,Classic,11,143,False
2022-02,2024-12,,,35,Referral,Midlands,25-34,False,Silver,Gold,18,427,False
2022-02,2022-03,2022-04,Unknown,2,Comparison Site,North,45-54,True,Silver,Silver,0,0,True
2022-02,2024-12,,,35,Branch,Scotland,55-64,False,Silver,Silver,11,363,False
2022-02,2022-08,2022-09,Unknown,7,Outbound,Wales & NI,25-34,True,Silver,Silver,11,11,True
2022-02,2024-12,,,35,Referral,London,35-44,False,Gold,Gold,18,630,False
2022-02,2024-12,,,35,Referral,London,45-54,True,Silver,Gold,18,522,False
2022-02,2024-10,2024-11,Unknown,33,Online,London,65+,True,Silver,Silver,11,297,True
2022-02,2024-12,,,35,Broker/IFA,London,55-64,False,Gold,Platinum,28,710,False
2022-02,2022-02,,Unknown,1,Comparison Site,Wales & NI,35-44,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Online,South East,25-34,True,Classic,Silver,11,55,False
2022-02,2022-02,2022-03,Unknown,1,Outbound,North,25-34,True,Classic,Classic,0,0,True
2022-02,2024-07,2024-08,Unknown,30,Online,Midlands,35-44,True,Gold,Gold,18,432,True
2022-02,2022-06,2022-07,Unknown,5,Online,Midlands,25-34,False,Silver,Silver,11,55,True
2022-02,2022-03,,Unknown,2,Online,Wales & NI,35-44,False,Silver,Silver,11,22,True
2022-02,2022-04,2022-05,Unknown,3,Online,London,45-54,False,Gold,Gold,18,54,True
2022-02,2024-12,,,35,Branch,South East,55-64,False,Gold,Gold,18,630,False
2022-02,2022-06,,Unknown,5,Online,North,55-64,True,Silver,Silver,0,0,True
2022-02,2024-12,,,35,Online,Midlands,65+,True,Gold,Platinum,28,692,False
2022-02,2024-12,,,35,Branch,London,55-64,False,Platinum,Platinum,28,980,False
2022-02,2022-12,,Unknown,11,Comparison Site,South East,18-24,True,Silver,Silver,11,55,True
2022-02,2024-12,,,35,Referral,Wales & NI,45-54,False,Platinum,Platinum,28,940,False
2022-02,2023-05,,Unknown,16,Outbound,North,18-24,False,Silver,Classic,11,22,True
2022-02,2023-02,2023-03,Unknown,13,Comparison Site,London,35-44,True,Silver,Silver,11,77,True
2022-02,2023-04,2023-05,Unknown,15,Outbound,London,35-44,True,Gold,Silver,18,141,True
2022-02,2022-08,,Unknown,7,Referral,North,18-24,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,London,55-64,False,Gold,Gold,18,546,False
2022-02,2022-12,2023-01,Unknown,11,Online,London,65+,False,Silver,Gold,18,163,True
2022-02,2022-08,2022-09,Unknown,7,Comparison Site,South East,25-34,True,Silver,Silver,11,11,True
2022-02,2022-03,2022-04,Unknown,2,Broker/IFA,South East,65+,False,Silver,Silver,11,22,True
2022-02,2024-12,,,35,Broker/IFA,South East,25-34,False,Gold,Platinum,28,720,False
2022-02,2022-03,,Unknown,2,Comparison Site,Scotland,25-34,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Referral,North,25-34,False,Classic,Gold,18,135,False
2022-02,2024-12,,,35,Broker/IFA,North,25-34,False,Silver,Gold,18,388,False
2022-02,2023-09,2023-10,Unknown,20,Comparison Site,London,25-34,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,South East,25-34,False,Gold,Gold,18,630,False
2022-02,2022-07,2022-08,Unknown,6,Branch,Wales & NI,55-64,True,Silver,Gold,0,0,True
2022-02,2022-04,2022-05,Unknown,3,Comparison Site,Midlands,35-44,False,Silver,Silver,11,33,True
2022-02,2022-02,2022-03,Unknown,1,Comparison Site,London,55-64,True,Classic,Classic,0,0,True
2022-02,2024-12,2025-01,Unknown,35,Branch,Scotland,55-64,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Outbound,Midlands,35-44,False,Silver,Silver,11,385,False
2022-02,2024-12,,,35,Comparison Site,Scotland,25-34,False,Silver,Classic,11,231,False
2022-02,2022-02,2022-03,Unknown,1,Comparison Site,Midlands,25-34,True,Gold,Gold,0,0,True
2022-02,2024-08,,Unknown,31,Branch,London,55-64,False,Classic,Platinum,28,360,True
2022-02,2024-12,,,35,Referral,Midlands,55-64,True,Gold,Silver,28,576,False
2022-02,2022-04,2022-05,Unknown,3,Online,South East,55-64,True,Classic,Classic,0,0,True
2022-02,2022-05,2022-06,Unknown,4,Outbound,Wales & NI,25-34,False,Classic,Classic,0,0,True
2022-02,2023-10,2023-11,Unknown,21,Outbound,Midlands,45-54,True,Silver,Silver,11,165,True
2022-02,2022-02,,Unknown,1,Comparison Site,London,18-24,True,Classic,Classic,0,0,True
2022-02,2022-06,2022-07,Unknown,5,Online,Wales & NI,45-54,True,Classic,Classic,0,0,True
2022-02,2022-02,,Unknown,1,Referral,London,25-34,False,Silver,Silver,11,11,True
2022-02,2022-05,,Unknown,4,Branch,South East,35-44,False,Gold,Gold,18,72,True
2022-02,2023-03,2023-04,Unknown,14,Online,North,35-44,True,Silver,Silver,11,88,True
2022-02,2024-12,,,35,Referral,North,45-54,False,Gold,Gold,18,490,False
2022-02,2023-01,2023-02,Unknown,12,Comparison Site,London,25-34,True,Silver,Silver,11,66,True
2022-02,2022-02,2022-03,Unknown,1,Comparison Site,North,35-44,True,Classic,Classic,0,0,True
2022-02,2023-01,2023-02,Unknown,12,Comparison Site,Wales & NI,65+,True,Silver,Silver,11,66,True
2022-02,2024-12,,,35,Referral,South East,35-44,False,Gold,Platinum,28,670,False
2022-02,2024-12,,,35,Branch,Wales & NI,45-54,False,Platinum,Platinum,28,980,False
2022-02,2022-08,,Unknown,7,Outbound,London,25-34,True,Gold,Gold,18,18,True
2022-02,2022-04,2022-05,Unknown,3,Referral,London,18-24,False,Gold,Gold,18,54,True
2022-02,2023-01,,Unknown,12,Comparison Site,London,55-64,True,Classic,Classic,0,0,True
2022-02,2022-02,2022-03,Unknown,1,Comparison Site,Midlands,35-44,True,Classic,Classic,0,0,True
2022-02,2023-04,,Unknown,15,Online,London,25-34,False,Classic,Classic,0,0,True
2022-02,2022-09,2022-10,Unknown,8,Comparison Site,Scotland,35-44,False,Classic,Silver,11,22,True
2022-02,2024-12,,,35,Referral,Midlands,45-54,False,Classic,Platinum,28,387,False
2022-02,2022-07,2022-08,Unknown,6,Comparison Site,South East,18-24,False,Silver,Silver,11,66,True
2022-02,2024-10,2024-11,Unknown,33,Referral,South East,25-34,True,Gold,Silver,18,367,True
2022-02,2024-12,,,35,Outbound,Wales & NI,45-54,True,Gold,Platinum,28,692,False
2022-02,2023-08,2023-09,Unknown,19,Outbound,Wales & NI,45-54,True,Silver,Classic,11,55,True
2022-02,2022-08,2022-09,Unknown,7,Comparison Site,London,35-44,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Online,Scotland,55-64,False,Gold,Gold,18,630,False
2022-02,2024-10,,Unknown,33,Referral,Wales & NI,45-54,True,Platinum,Classic,28,420,True
2022-02,2024-12,,,35,Comparison Site,Midlands,18-24,True,Silver,Gold,18,469,False
2022-02,2022-06,,Unknown,5,Online,London,25-34,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Online,North,35-44,True,Platinum,Platinum,28,812,False
2022-02,2022-02,2022-03,Unknown,1,Outbound,London,65+,True,Classic,Classic,0,0,True
2022-02,2023-03,2023-04,Unknown,14,Comparison Site,South East,35-44,True,Silver,Silver,11,88,True
2022-02,2022-07,2022-08,Unknown,6,Outbound,London,25-34,True,Silver,Silver,0,0,True
2022-02,2022-05,,Unknown,4,Online,London,18-24,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Broker/IFA,South East,45-54,False,Silver,Gold,18,567,False
2022-02,2024-12,,,35,Outbound,London,18-24,False,Silver,Gold,18,623,False
2022-02,2022-08,,Unknown,7,Outbound,Midlands,25-34,True,Silver,Silver,11,11,True
2022-02,2024-12,,,35,Comparison Site,Midlands,55-64,True,Classic,Classic,11,198,False
2022-02,2022-12,2023-01,Unknown,11,Branch,South East,45-54,False,Classic,Classic,0,0,True
2022-02,2023-06,2023-07,Unknown,17,Outbound,Midlands,18-24,False,Classic,Silver,11,176,True
2022-02,2022-05,2022-06,Unknown,4,Outbound,London,45-54,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Branch,London,25-34,False,Classic,Gold,18,255,False
2022-02,2024-12,,,35,Online,North,55-64,False,Silver,Classic,11,99,False
2022-02,2022-05,2022-06,Unknown,4,Comparison Site,South East,65+,True,Classic,Classic,0,0,True
2022-02,2022-04,2022-05,Unknown,3,Comparison Site,South East,35-44,True,Silver,Silver,0,0,True
2022-02,2022-08,2022-09,Unknown,7,Comparison Site,London,55-64,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Online,London,25-34,True,Gold,Platinum,28,732,False
2022-02,2024-12,,,35,Online,South East,45-54,False,Gold,Gold,18,630,False
2022-02,2023-01,2023-02,Unknown,12,Outbound,Midlands,18-24,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,South East,25-34,True,Classic,Silver,18,219,False
2022-02,2023-04,2023-05,Unknown,15,Comparison Site,North,35-44,True,Gold,Silver,18,106,True
2022-02,2024-12,,,35,Referral,Wales & NI,25-34,False,Platinum,Platinum,28,739,False
2022-02,2022-02,,Unknown,1,Referral,Midlands,25-34,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Referral,North,55-64,False,Silver,Silver,18,490,False
2022-02,2022-10,2022-11,Unknown,9,Outbound,London,25-34,True,Platinum,Gold,28,64,True
2022-02,2024-12,,,35,Outbound,North,25-34,True,Silver,Silver,11,319,False
2022-02,2024-12,,,35,Comparison Site,South East,18-24,False,Silver,Silver,11,385,False
2022-02,2024-12,,,35,Outbound,North,18-24,False,Gold,Platinum,28,640,False
2022-02,2023-10,2023-11,Unknown,21,Referral,South East,45-54,False,Platinum,Gold,28,408,True
2022-02,2023-12,2024-01,Unknown,23,Branch,South East,35-44,False,Platinum,Platinum,28,644,True
2022-02,2024-12,2025-01,Unknown,35,Outbound,South East,45-54,True,Classic,Silver,18,263,True
2022-02,2024-12,,,35,Outbound,South East,35-44,False,Silver,Gold,18,539,False
2022-02,2022-07,2022-08,Unknown,6,Referral,Scotland,18-24,True,Classic,Classic,0,0,True
2022-02,2023-03,2023-04,Unknown,14,Comparison Site,Midlands,35-44,True,Classic,Classic,0,0,True
2022-02,2022-04,,Unknown,3,Outbound,North,18-24,False,Silver,Silver,11,33,True
2022-02,2024-12,,,35,Branch,Scotland,65+,False,Platinum,Gold,28,740,False
2022-02,2024-12,,,35,Branch,London,18-24,False,Platinum,Platinum,28,970,False
2022-02,2023-08,,Unknown,19,Comparison Site,London,35-44,False,Silver,Classic,11,66,True
2022-02,2022-02,,Unknown,1,Online,London,65+,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Branch,Midlands,35-44,False,Silver,Platinum,28,826,False
2022-02,2023-09,2023-10,Unknown,20,Comparison Site,Scotland,55-64,True,Classic,Classic,11,88,True
2022-02,2024-12,,,35,Comparison Site,London,55-64,True,Silver,Gold,18,452,False
2022-02,2024-05,2024-06,Unknown,28,Comparison Site,South East,25-34,True,Silver,Classic,11,165,True
2022-02,2024-12,,,35,Branch,Midlands,18-24,True,Gold,Platinum,28,562,False
2022-02,2023-08,2023-09,Unknown,19,Branch,Scotland,18-24,False,Silver,Silver,18,258,True
2022-02,2024-12,,,35,Broker/IFA,London,35-44,False,Gold,Platinum,28,960,False
2022-02,2024-09,2024-10,Unknown,32,Online,London,65+,True,Platinum,Platinum,28,728,True
2022-02,2024-01,,Unknown,24,Branch,Wales & NI,45-54,False,Silver,Silver,11,264,True
2022-02,2022-07,2022-08,Unknown,6,Online,North,18-24,True,Silver,Silver,0,0,True
2022-02,2023-08,,Unknown,19,Branch,Midlands,35-44,False,Classic,Silver,11,132,True
2022-02,2023-03,2023-04,Unknown,14,Comparison Site,South East,35-44,True,Silver,Silver,11,88,True
2022-02,2024-12,,,35,Referral,Scotland,45-54,False,Gold,Silver,18,504,False
2022-02,2023-08,2023-09,Unknown,19,Outbound,London,55-64,True,Gold,Gold,18,234,True
2022-02,2022-08,,Unknown,7,Online,London,18-24,True,Gold,Gold,18,18,True
2022-02,2024-12,,,35,Comparison Site,Midlands,45-54,True,Silver,Classic,0,0,False
2022-02,2022-10,2022-11,Unknown,9,Outbound,Scotland,35-44,False,Classic,Classic,0,0,True
2022-02,2024-03,2024-04,Unknown,26,Outbound,North,25-34,True,Classic,Silver,11,11,True
2022-02,2024-12,,,35,Branch,Wales & NI,18-24,False,Classic,Platinum,28,331,False
2022-02,2024-12,,,35,Branch,North,45-54,False,Gold,Gold,28,662,False
2022-02,2022-09,,Unknown,8,Comparison Site,London,45-54,True,Silver,Classic,0,0,True
2022-02,2022-04,2022-05,Unknown,3,Referral,Midlands,35-44,False,Silver,Silver,11,33,True
2022-02,2023-01,2023-02,Unknown,12,Online,Midlands,25-34,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Branch,Scotland,55-64,False,Gold,Platinum,28,690,False
2022-02,2024-12,,,35,Referral,South East,35-44,False,Silver,Gold,18,567,False
2022-02,2022-03,,Unknown,2,Outbound,London,65+,False,Platinum,Platinum,28,56,True
2022-02,2023-08,2023-09,Unknown,19,Online,London,35-44,False,Platinum,Platinum,28,532,True
2022-02,2022-03,2022-04,Unknown,2,Outbound,South East,65+,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Branch,North,25-34,False,Classic,Gold,28,492,False
2022-02,2024-12,,,35,Comparison Site,London,18-24,True,Silver,Gold,18,396,False
2022-02,2024-12,,,35,Branch,Wales & NI,55-64,False,Silver,Silver,18,455,False
2022-02,2023-10,2023-11,Unknown,21,Online,Midlands,25-34,True,Silver,Silver,11,165,True
2022-02,2024-12,,,35,Referral,Midlands,25-34,False,Gold,Platinum,28,890,False
2022-02,2022-05,2022-06,Unknown,4,Comparison Site,Midlands,35-44,False,Classic,Classic,0,0,True
2022-02,2022-07,,Unknown,6,Online,North,35-44,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Referral,North,35-44,False,Gold,Silver,18,427,False
2022-02,2023-04,,Unknown,15,Comparison Site,London,45-54,False,Classic,Silver,11,132,True
2022-02,2023-08,2023-09,Unknown,19,Online,South East,18-24,False,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,South East,35-44,False,Silver,Platinum,28,624,False
2022-02,2024-12,,,35,Branch,Scotland,45-54,True,Platinum,Gold,28,524,False
2022-02,2024-12,,,35,Branch,South East,25-34,False,Gold,Gold,28,860,False
2022-02,2024-12,,,35,Branch,Wales & NI,45-54,False,Silver,Silver,11,385,False
2022-02,2023-07,,Unknown,18,Comparison Site,South East,45-54,True,Classic,Classic,0,0,True
2022-02,2023-07,2023-08,Unknown,18,Comparison Site,London,35-44,False,Silver,Silver,11,198,True
2022-02,2023-03,2023-04,Unknown,14,Online,Wales & NI,25-34,False,Silver,Silver,11,154,True
2022-02,2023-01,,Unknown,12,Online,South East,35-44,True,Silver,Silver,11,66,True
2022-02,2022-02,2022-03,Unknown,1,Comparison Site,Scotland,35-44,True,Silver,Silver,0,0,True
2022-02,2024-12,,,35,Referral,Midlands,25-34,False,Classic,Gold,28,673,False
2022-02,2024-12,,,35,Referral,Midlands,45-54,True,Platinum,Gold,28,532,False
2022-02,2023-11,2023-12,Unknown,22,Referral,Wales & NI,18-24,False,Silver,Silver,18,312,True
2022-02,2024-12,,,35,Referral,South East,18-24,False,Platinum,Platinum,28,980,False
2022-02,2022-03,2022-04,Unknown,2,Online,Scotland,55-64,True,Classic,Silver,0,0,True
2022-02,2022-04,,Unknown,3,Comparison Site,Wales & NI,25-34,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Comparison Site,South East,25-34,True,Classic,Silver,11,319,False
2022-02,2024-12,,,35,Comparison Site,South East,35-44,False,Silver,Gold,28,634,False
2022-02,2024-12,,,35,Online,South East,35-44,False,Silver,Silver,11,385,False
2022-02,2023-02,,Unknown,13,Online,North,35-44,False,Gold,Gold,18,227,True
2022-02,2024-12,,,35,Online,London,45-54,True,Classic,Gold,18,473,False
2022-02,2022-03,2022-04,Unknown,2,Online,London,18-24,False,Silver,Silver,11,22,True
2022-02,2024-12,,,35,Branch,Scotland,35-44,True,Gold,Gold,18,375,False
2022-02,2024-12,,,35,Online,North,65+,False,Platinum,Gold,28,710,False
2022-02,2024-12,,,35,Broker/IFA,South East,18-24,False,Silver,Silver,11,385,False
2022-02,2024-03,,Unknown,26,Online,London,35-44,True,Gold,Gold,18,360,True
2022-02,2024-12,,,35,Referral,North,55-64,True,Silver,Platinum,28,734,False
2022-02,2024-07,2024-08,Unknown,30,Comparison Site,North,25-34,False,Silver,Gold,18,484,True
2022-02,2024-12,,,35,Online,South East,65+,True,Silver,Gold,18,508,False
2022-02,2024-12,,,35,Branch,South East,35-44,False,Platinum,Gold,28,890,False
2022-02,2024-10,,Unknown,33,Outbound,South East,35-44,True,Gold,Silver,11,33,True
2022-02,2024-11,2024-12,Unknown,34,Online,London,65+,True,Classic,Silver,11,143,True
2022-02,2023-08,2023-09,Unknown,19,Outbound,North,25-34,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Outbound,South East,18-24,False,Platinum,Platinum,28,980,False
2022-02,2024-12,,,35,Broker/IFA,London,35-44,False,Gold,Gold,28,860,False
2022-02,2022-08,,Unknown,7,Comparison Site,London,18-24,True,Classic,Classic,0,0,True
2022-02,2024-04,2024-05,Unknown,27,Branch,Midlands,35-44,False,Platinum,Gold,28,606,True
2022-02,2024-12,,,35,Online,Midlands,45-54,False,Gold,Platinum,28,940,False
2022-02,2023-01,2023-02,Unknown,12,Comparison Site,South East,45-54,False,Classic,Classic,0,0,True
2022-02,2024-01,2024-02,Unknown,24,Outbound,Wales & NI,65+,True,Classic,Classic,0,0,True
2022-02,2024-12,,,35,Referral,London,25-34,False,Gold,Platinum,28,920,False
2022-02,2024-08,2024-09,Unknown,31,Online,London,35-44,False,Silver,Silver,11,341,True
2022-02,2024-02,,Unknown,25,Branch,Wales & NI,65+,False,Gold,Platinum,28,490,True
2022-02,2022-08,2022-09,Unknown,7,Referral,London,18-24,True,Gold,Gold,18,18,True
2022-02,2023-03,2023-04,Unknown,14,Branch,South East,25-34,False,Classic,Silver,11,77,True
2022-02,2024-12,,,35,Branch,Wales & NI,25-34,False,Silver,Silver,18,539,False
2022-02,2023-08,,Unknown,19,Outbound,Wales & NI,25-34,True,Platinum,Gold,28,244,True
2022-02,2024-12,,,35,Online,North,65+,True,Platinum,Platinum,28,662,False
2022-02,2022-08,,Unknown,7,Comparison Site,South East,45-54,True,Silver,Silver,11,11,True
